keyword,title,price,url,shipping_x,scraped_at,title_full,price_item,condition,shipping_y,marca,linha,modelo,cor,tamanho_da_tela,é_dual_sim,memória_interna,memória_ram,rede_móvel,número_de_homologação_da_anatel,ano_de_lançamento,tipo_de_conector_de_carregamento,com_conector_usb,com_conector_jack_3_5_mm,com_wi_fi,com_gps,com_bluetooth,com_nfc,resolução_da_câmera_traseira_principal,resolução_de_vídeo_da_câmera_traseira,resolução_da_câmera_frontal_principal,resolução_das_câmeras_traseiras,abertura_do_diafragma_da_câmera_traseira,resolução_das_câmeras_frontais,abertura_do_diafragma_da_câmera_frontal,quantidade_de_câmeras_traseiras,quantidade_de_câmeras_frontais,resolução_de_vídeo_da_câmera_frontal,com_câmera,com_flash_na_câmara_frontal,peso,altura_x_largura_x_profundidade,com_acelerômetro,com_sensor_de_proximidade,com_giroscópio,com_bússola,com_barômetro,quantidade_de_ranhuras_para_cartão_sim,quantidade_de_esims,tamanhos_de_cartão_sim_compatíveis,com_esim,nome_do_sistema_operacional,versão_original_do_sistema_operacional,modelo_do_processador,mês_de_lançamento,tipo_de_resolução_da_tela,resolução_da_tela,tecnologia_da_tela,tipo_de_tela,pixels_por_polegada_da_tela,brilho_máximo_da_tela,com_tela_tátil,tipo_de_bateria,com_carregamento_rápido,com_carregamento_sem_fio,com_bateria_removível,com_leitor_de_impressão_digital,com_reconhecimento_facial,com_botão_sos,classificação_ip,com_teclado_qwerty_físico,é_resistente_a_salpicos,é_resistente_à_água,é_resistente_ao_pó,é_resistente_a_quedas,inclui_lápis
iphone-14,Apple iPhone 14 (512 GB) - Meia-noite - Bom (Recondicionado),4489,https://www.mercadolivre.com.br/apple-iphone-14-512-gb-meia-noite-bom-recondicionado/p/MLB2000016225,Frete grátis,2025-05-18 18:20:10.967269,Apple iPhone 14 (512 GB) - Meia-noite - Bom (Recondicionado),4489,Recondicionado,"em 12x R$ 355 , 38 sem juros",Apple,iPhone 14,iPhone 14,Meia‑noite,"6,1 """,Não,512 GB,6 GB,5G,109862201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,12 Mpx,12 Mpx,f 1.5/f 2.4,12 Mpx,f 1.9,2,1,4K,Sim,Sim,172 g,14.67 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A15 Bionic,Setembro,OLED,2532 px x 1170 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Não,Não
iphone-14,Apple iPhone 14 Pro Max (512 GB) - Preto-espacial - Excelente (Recondicionado),6499,https://www.mercadolivre.com.br/apple-iphone-14-pro-max-512-gb-preto-espacial-excelente-recondicionado/p/MLB2000102896,Frete grátis,2025-05-18 18:20:10.967269,Apple iPhone 14 Pro Max (512 GB) - Preto-espacial - Excelente (Recondicionado),6499,Recondicionado  |  +5 vendidos,"em 12x R$ 541 , 58 sem juros",Apple,iPhone 14,iPhone 14 Pro Max,Preto-espacial,"6,7 """,Não,512 GB,6 GB,5G,111172201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,48 Mpx,48 Mpx/12 Mpx/12 Mpx,f 1.78 / f 2.2 / f 1.78,12 Mpx,f 1.9,3,1,4K,Sim,Sim,240 g,16.07 cm x 7.77 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A16 Bionic,Setembro,OLED,2796 px x 1290 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Apple iPhone 14 Pro Max (256 GB) - Roxo-profundo - Bom (Recondicionado),5979,https://www.mercadolivre.com.br/apple-iphone-14-pro-max-256-gb-roxo-profundo-bom-recondicionado/p/MLB2000079871,Frete grátis,2025-05-18 18:20:10.967269,Apple iPhone 14 Pro Max (256 GB) - Roxo-profundo - Bom (Recondicionado),5979,Recondicionado  |  +5 vendidos,"em 12x R$ 464 , 63 sem juros",Apple,iPhone 14,iPhone 14 Pro Max,Roxo-profundo,"6,7 """,Não,256 GB,6 GB,5G,111172201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,48 Mpx,48 Mpx/12 Mpx/12 Mpx,f 1.78 / f 2.2 / f 1.78,12 Mpx,f 1.9,3,1,4K,Sim,Sim,240 g,16.07 cm x 7.77 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A16 Bionic,Setembro,OLED,2796 px x 1290 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Apple iPhone 14 (128 GB) - Estelar - Aceitável (Recondicionado),3037,https://www.mercadolivre.com.br/apple-iphone-14-128-gb-estelar-aceitavel-recondicionado/p/MLB2000012235,Frete grátis,2025-05-18 18:20:10.967269,Apple iPhone 14 (128 GB) - Estelar - Aceitável (Recondicionado),3037,Recondicionado  |  2 vendidos,"em 12x R$ 253 , 08 sem juros",Apple,iPhone 14,iPhone 14,Estelar,"6,1 """,Não,128 GB,4 GB,5G,109862201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,12 Mpx,12 Mpx,f 1.5/f 2.4,12 Mpx,f 1.9,2,1,4K,Sim,Sim,172 g,14.67 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A15 Bionic,Setembro,OLED,2532 px x 1170 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Não,Não
iphone-14,Apple iPhone 14 (256 Gb) - Meia Noite - Bom (Recondicionado),3919,https://www.mercadolivre.com.br/apple-iphone-14-256-gb-meia-noite-bom-recondicionado/p/MLB2000017029,Frete grátis,2025-05-18 18:20:10.967269,Apple iPhone 14 (256 Gb) - Meia Noite - Bom (Recondicionado),3919,Recondicionado  |  +5 vendidos,"em 12x R$ 302 , 34 sem juros",Apple,iPhone 14,iPhone 14,Meia‑noite,"6,1 """,Não,256 GB,4 GB,5G,109862201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,12 Mpx,12 Mpx,f 1.5/f 2.4,12 Mpx,f 1.9,2,1,4K,Sim,Sim,172 g,14.67 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A15 Bionic,Setembro,OLED,2532 px x 1170 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Não,Não
iphone-14,Apple iPhone 14 Plus (128 Gb) - Estelar - Bom (Recondicionado),3746,https://www.mercadolivre.com.br/apple-iphone-14-plus-128-gb-estelar-bom-recondicionado/p/MLB2000073721,Frete grátis,2025-05-18 18:20:10.968269,Apple iPhone 14 Plus (128 Gb) - Estelar - Bom (Recondicionado),3746,Recondicionado  |  2 vendidos,"em 12x R$ 312 , 17 sem juros",Apple,iPhone 14,iPhone 14 Plus,Estelar,"6,7 """,Não,128 GB,6 GB,5G,109872201993,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iphone-14,Apple iPhone 14 Pro (256 GB) - Roxo-profundo - Aceitável (Recondicionado),4949,https://www.mercadolivre.com.br/apple-iphone-14-pro-256-gb-roxo-profundo-aceitavel-recondicionado/p/MLB2000041101,Frete grátis,2025-05-18 18:20:10.968269,Apple iPhone 14 Pro (256 GB) - Roxo-profundo - Aceitável (Recondicionado),4949,Recondicionado  |  3 vendidos,"em 12x R$ 391 , 80 sem juros",Apple,iPhone 14,iPhone 14 Pro,Roxo-profundo,"6,1 """,Não,256 GB,6 GB,5G,111142201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,48 Mpx,3840 px x 2160 px,12 Mpx,48 Mpx/12 Mpx/12 Mpx,f 1.78 / f 2.2 / f 1.78,12 Mpx,f 1.9,3,1,3840 px x 2160 px,Sim,Sim,206 g,14.75 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A16 Bionic,Setembro,OLED,2556 px x 1179 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Apple iPhone 14 Plus (128 Gb) - Estelar,6499,https://www.mercadolivre.com.br/apple-iphone-14-plus-128-gb-estelar/p/MLB19615336,Frete grátis,2025-05-18 18:20:10.968269,Apple iPhone 14 Plus (128 Gb) - Estelar,6499,Novo  |  +500 vendidos,"em 12x R$ 541 , 58 sem juros",Apple,iPhone 14,iPhone 14 Plus,Estelar,"6,7 """,Não,128 GB,6 GB,5G,109872201993,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iphone-14,"Celular Samsung Galaxy S24+, 512gb, 12gb De Ram, Esim Preto",6499,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=7It3NBzCTahoN4cOf9ze8dKa7g7gJ%2FW7mpNBOznyHhmeiyCaTDM056Zqq8gK8ba%2BSNmp5cdvlwNb7e2jz19nconMHrc1T2MgrUQNhIB6Gan1x0LdObkZ4EmHv4aHg9kMAzYjNvlx%2BKkdqGdUIODdE%2FHSmQM0wlUWC111aURolM5QKShzQYMFMDV2rhrjLhi8bdKnxvOhMuwQd95xzep%2FSKfqWOWzqyWJavcxuPSAw%2FCn3Ob2IUBPLzPH0mjBhc0TU4K3cjNLbGl0pzdF9eMZqirRYbxXMnT6xjKJzHtBqfhGyRzX6R9jdfnzkmfKIphEKB2TssATvNQjd4OtxYQu3sKLxQ7DtAmzHzMNRcY21%2F14e0AcvElXr6orI15meHR2vEaZjblFcPgAJCcohaJ%2B8cUXnQFncg3JZqmxZNRJND%2By69aRC7zDvcxiX3%2BW4GVvPeFWwwrXXkVj%2F0qwU9v2MaD%2B1F52k%2BCPJ%2BAe4BqUi7l9oxngSrqXRkSsfV2G3yqwN%2FSVFU4KU5iJsda6gGTLB56zVWavfgnFZxAYKKnFLy3mCVxzgFWROUC8yNd0W3fPLbk6u7DhZzeDHDzz%2F5mbC5fb5I3CJFqlyGOedzK0vJFmXDcJj%2FtNYaVooQOegEqggUmD4Xri5%2FSABbY31%2BVEurvfVsmE89HSDl20OA6GnR%2BGLdxEWBUY6qH%2BK49fA5UcYohu%2FPWG9BrcKleyvV7V8Mur0h5bL8IvwewaAUEyZflNRHX4tWWu9FAldY6oe5OFfzOkvUUKL6IB6cU8YxkEz8s5ai5D89aTvNGAEtuntTIaH7EKHZU0aXOitWdRDnv6ALfP0L78ARs14X4WzW2c63XLOLvZiJcnCE%2BgkCHMhlOVluoIwP1y0VouEcHo81jpQf4zWFsT9v8DOLvhXveCE5aBkOVmvqsG%2Bq7AHogkSq83vkG1uYqDWu%2FKHbKYLOyV25VnsXc8nGq86ydUpi1KGjB%2BE1CmINhUyYgRlVzx164xpdmvyki823fILJsL0H1Sw5CWExodOO7ODszK6joBJg%3D%3D,Chegará grátis amanhã,2025-05-18 18:20:10.968269,"Celular Samsung Galaxy S24+, 512gb, 12gb De Ram, Esim Preto",6499,Novo  |  +100 vendidos,"ou R$ 6.499 em 12x R$ 541 , 58 sem juros",Samsung,Galaxy S,S24 Plus,Preto,"6,7 """,Sim,512 GB,12 GB,5G,203882300953,2024,USB-C,Sim,,Sim,Sim,Sim,Sim,50 Mpx,,12 Mpx,50 Mpx/12 Mpx/10 Mpx,f 1.8/f 2.2/f 2.4,12 Mpx,f 2.2,3,1,,Sim,Sim,196 g,15.85 cm x 7.59 cm x 7.7 mm,Sim,Sim,Sim,,Sim,2,,Nano-SIM,,Android,14,Exynos 2400,Janeiro,Full HD+,1080 px x 2340 px,Dynamic AMOLED 2X,,,,,Íon de lítio,Sim,Sim,,Sim,Sim,,IP68,,,,,,Não
iphone-14,Smartphone Motorola Moto G24 256gb 4gb Grafite + Ubook,1425,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Xuwf1OyvH00COjxzjcpnQH6H03PtULbVUI9SRheIvV5R2DTUWgU9acc%2BlL0bWyj0d9Y0UKtNyAaS96x%2BTidBRqqNw%2B6IbJjrnXkHKt8tyN7tC5ujSamzIIly%2Bk38lpGDSIvI1xu8xPPEet4AecR%2BS5I2eAM7DrGrrfNV%2BBQi6Ja1OR47ZkHiCHCQGdmG%2BcreY09o7GLX28q%2B2vUNQ4EtTFu6vvnbqP5uK3TfOsqy4Pzw%2BKrtQspKMJfuyshNJuIPtGLtCQqIEWPfWB4MuXNTZU%2FwBvwyUPkSvBU76JElnzJE1OXvCDNH0xI9GAxXzhw2Kb4i7vP7BP8IgUTXaU4HfiWbDtAfBDT7lzKrgTPYc2Uq53sr05EIqQAUt1bvnIqbj7rSPAg%2BGWS6EtamE7ph0DaViwTRXmI%2Ft7Lju9QoqiK5rDLm40USbfBsJ3lNtfpLrBWGiYqWN8pNUD%2BK%2FiJqkCNNBnXfwyhKWNDRsXU0iNvSU9gkOGYJX5MZY324DkCENdknejvccyqQV1HR6iofo7PUV3FUW3pmOOgL7VZ9XoTJl4PBYO%2BLCWkNoAacv8x61AEAlu521MYQWBQJwHpdJwF80jA36bTsGXYCoGfZFodTFopaFOY8GLTKFaDdlzkSNmYs8pGG%2FN0F8AWFKwB%2F6Htw%2FBnm%2FBGHTm4y%2Bb1CCIqKzVf2EU89uXlsIew85lZIdyIOFqQeXsPAwOe1g9K8S2U4ECGFsJCQgTTjBLjqy77DpIrPWuoDZR%2FZF4pqk4xk1Y395GU0FvomzSGHtDJK%2BN1Amh8beeDW1FTVjfdz9ef7z7ef4%2BYcnsqJHLxToPet942IhM4ryrRF7hiSl48YzWTMd0nJMtx0h0PUbn0W%2Fz%2BSyMDDa2fFVZ7NhUwTC317C8rS2Gc%3D,Frete grátis,2025-05-18 18:20:10.968269,Smartphone Motorola Moto G24 256gb 4gb Grafite + Ubook,1425,Novo  |  +1000 vendidos,ou R$ 848 em outros meios,Motorola,Moto G,Moto G24 + Ubook,Grafite,"6,6 """,Não,256 GB,,4G/LTE,206672300330,,,,,,,,Não,50 Mpx,,8 Mpx,,,,,,,,,,,,,,,,,2,0,,,Android 14,,OCTA-CORE,,ips,720 x 1600,,,,,,,,,,Sim,Sim,,,,,,,,
